SK_sale,order_id,item_id,SK_customer,SK_product,SK_staff,SK_store,SK_order_status,SK_order_date,SK_required_date,SK_shipped_date,quantity,list_price,discount,discount_amount,revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR,is_late_delivery,delivery_status,locality
149,48,4,1012.0,14,7.0,2.0,4.0,29.0,31.0,32.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
150,49,1,608.0,13,6.0,2.0,4.0,30.0,31.0,32.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
151,50,1,872.0,3,8.0,3.0,4.0,30.0,33.0,32.0,1,999.99,0.05,49.999500000000005,949.99,50843.71,820.44,714.24,3489.46,3565.91,0.0,On Time,Local
152,50,2,872.0,26,8.0,3.0,4.0,30.0,33.0,32.0,2,599.99,0.07,83.99860000000001,1115.98,59727.54,963.8,839.04,4099.16,4188.97,0.0,On Time,Local
153,50,3,872.0,13,8.0,3.0,4.0,30.0,33.0,32.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,0.0,On Time,Local
154,51,1,1047.0,13,7.0,2.0,4.0,31.0,32.0,33.0,1,269.99,0.05,13.499500000000001,256.49,13727.41,221.51,192.84,942.13,962.77,1.0,Late,Local
155,51,2,1047.0,20,7.0,2.0,4.0,31.0,32.0,33.0,1,599.99,0.05,29.9995,569.99,30506.01,492.26,428.54,2093.66,2139.53,1.0,Late,Local
156,51,3,1047.0,26,7.0,2.0,4.0,31.0,32.0,33.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,1.0,Late,Local
157,52,1,767.0,25,2.0,1.0,4.0,33.0,34.0,35.0,1,499.99,0.07,34.999300000000005,464.99,24886.39,401.58,349.6,1707.98,1745.4,1.0,Late,Local
158,53,1,965.0,8,6.0,2.0,4.0,33.0,34.0,35.0,2,1799.99,0.2,719.9960000000001,2879.98,154137.29,2487.24,2165.28,10578.6,10810.36,1.0,Late,Local
159,53,2,965.0,23,6.0,2.0,4.0,33.0,34.0,35.0,2,299.99,0.05,29.999000000000002,569.98,30505.48,492.25,428.53,2093.62,2139.49,1.0,Late,Local
160,53,3,965.0,14,6.0,2.0,4.0,33.0,34.0,35.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,1.0,Late,Local
161,53,4,965.0,25,6.0,2.0,4.0,33.0,34.0,35.0,2,499.99,0.1,99.998,899.98,48167.17,777.25,676.64,3305.76,3378.19,1.0,Late,Local
162,54,1,535.0,26,7.0,2.0,4.0,34.0,37.0,37.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,0.0,On Time,Local
163,54,2,535.0,3,7.0,2.0,4.0,34.0,37.0,37.0,1,999.99,0.2,199.99800000000002,799.99,42815.68,690.9,601.46,2938.48,3002.86,0.0,On Time,Local
164,55,1,1173.0,21,6.0,2.0,4.0,34.0,37.0,36.0,1,269.99,0.05,13.499500000000001,256.49,13727.41,221.51,192.84,942.13,962.77,0.0,On Time,Local
165,55,2,1173.0,25,6.0,2.0,4.0,34.0,37.0,36.0,2,499.99,0.2,199.996,799.98,42815.14,690.89,601.45,2938.45,3002.82,0.0,On Time,Local
166,55,3,1173.0,15,6.0,2.0,4.0,34.0,37.0,36.0,2,529.99,0.2,211.996,847.98,45384.11,732.34,637.54,3114.76,3183.0,0.0,On Time,Local
167,56,1,1241.0,20,6.0,2.0,4.0,34.0,36.0,37.0,2,599.99,0.07,83.99860000000001,1115.98,59727.54,963.8,839.04,4099.16,4188.97,1.0,Late,Local
168,57,1,1305.0,23,7.0,2.0,4.0,34.0,36.0,36.0,2,299.99,0.1,59.998000000000005,539.98,28899.87,466.34,405.98,1983.43,2026.88,0.0,On Time,Local
169,57,2,1305.0,19,7.0,2.0,4.0,34.0,36.0,36.0,2,449.0,0.2,179.60000000000002,718.4,38448.96,620.43,540.12,2638.79,2696.6,0.0,On Time,Local
170,57,3,1305.0,13,7.0,2.0,4.0,34.0,36.0,36.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,0.0,On Time,Local
171,58,1,504.0,14,6.0,2.0,4.0,35.0,37.0,37.0,2,269.99,0.05,26.999000000000002,512.98,27454.82,443.03,385.68,1884.25,1925.53,0.0,On Time,Local
172,58,2,504.0,18,6.0,2.0,4.0,35.0,37.0,37.0,1,449.0,0.07,31.430000000000003,417.57,22348.46,360.63,313.94,1533.8,1567.4,0.0,On Time,Local
173,58,3,504.0,23,6.0,2.0,4.0,35.0,37.0,37.0,1,299.99,0.1,29.999000000000002,269.99,14449.94,233.17,202.99,991.71,1013.44,0.0,On Time,Local
174,59,1,563.0,21,7.0,2.0,4.0,35.0,37.0,36.0,1,269.99,0.05,13.499500000000001,256.49,13727.41,221.51,192.84,942.13,962.77,0.0,On Time,Local
175,59,2,563.0,2,7.0,2.0,4.0,35.0,37.0,36.0,1,749.99,0.1,74.99900000000001,674.99,36125.64,582.94,507.48,2479.34,2533.66,0.0,On Time,Local
176,59,3,563.0,17,7.0,2.0,4.0,35.0,37.0,36.0,2,429.0,0.1,85.80000000000001,772.2,41328.35,666.9,580.57,2836.41,2898.55,0.0,On Time,Local
177,60,1,151.0,14,3.0,1.0,4.0,36.0,38.0,37.0,2,269.99,0.05,26.999000000000002,512.98,27454.82,443.03,385.68,1884.25,1925.53,0.0,On Time,Local
178,60,2,151.0,4,3.0,1.0,4.0,36.0,38.0,37.0,1,2899.99,0.1,289.99899999999997,2609.99,139687.35,2254.07,1962.29,9586.88,9796.92,0.0,On Time,Local
179,60,3,151.0,15,3.0,1.0,4.0,36.0,38.0,37.0,1,529.99,0.07,37.09930000000001,492.89,26379.6,425.68,370.57,1810.46,1850.12,0.0,On Time,Local
180,60,4,151.0,22,3.0,1.0,4.0,36.0,38.0,37.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,0.0,On Time,Local
181,61,1,277.0,25,7.0,2.0,4.0,36.0,39.0,39.0,1,499.99,0.1,49.999,449.99,24083.58,388.63,338.32,1652.88,1689.09,0.0,On Time,Local
182,61,2,277.0,15,7.0,2.0,4.0,36.0,39.0,39.0,2,529.99,0.05,52.999,1006.98,53893.83,869.66,757.08,3698.79,3779.83,0.0,On Time,Local
183,61,3,277.0,5,7.0,2.0,4.0,36.0,39.0,39.0,2,1320.99,0.2,528.3960000000001,2113.58,113119.36,1825.36,1589.07,7763.5,7933.59,0.0,On Time,Local
184,62,1,208.0,14,2.0,1.0,4.0,37.0,40.0,40.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,0.0,On Time,Local
185,62,2,208.0,8,2.0,1.0,4.0,37.0,40.0,40.0,2,1799.99,0.1,359.99800000000005,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67,0.0,On Time,Local
186,62,3,208.0,22,2.0,1.0,4.0,37.0,40.0,40.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,0.0,On Time,Local
187,63,1,1075.0,25,7.0,2.0,4.0,37.0,39.0,39.0,2,499.99,0.1,99.998,899.98,48167.17,777.25,676.64,3305.76,3378.19,0.0,On Time,Local
188,63,2,1075.0,19,7.0,2.0,4.0,37.0,39.0,39.0,2,449.0,0.05,44.900000000000006,853.1,45658.14,736.76,641.39,3133.56,3202.22,0.0,On Time,Local
189,63,3,1075.0,3,7.0,2.0,4.0,37.0,39.0,39.0,1,999.99,0.1,99.99900000000001,899.99,48167.7,777.26,676.65,3305.8,3378.22,0.0,On Time,Local
190,64,1,1185.0,25,6.0,2.0,4.0,37.0,38.0,39.0,2,499.99,0.1,99.998,899.98,48167.17,777.25,676.64,3305.76,3378.19,1.0,Late,Local
191,64,2,1185.0,22,6.0,2.0,4.0,37.0,38.0,39.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,1.0,Late,Local
192,64,3,1185.0,23,6.0,2.0,4.0,37.0,38.0,39.0,2,299.99,0.2,119.99600000000001,479.98,25688.66,414.53,360.87,1763.04,1801.66,1.0,Late,Local
193,64,4,1185.0,24,6.0,2.0,4.0,37.0,38.0,39.0,2,549.99,0.1,109.998,989.98,52983.99,854.98,744.3,3636.35,3716.01,1.0,Late,Local
194,65,1,996.0,12,6.0,2.0,4.0,38.0,39.0,41.0,1,549.99,0.1,54.999,494.99,26491.99,427.49,372.15,1818.17,1858.01,1.0,Late,Local
195,66,1,1253.0,2,7.0,2.0,4.0,39.0,42.0,42.0,1,749.99,0.2,149.99800000000002,599.99,32111.62,518.17,451.09,2203.85,2252.14,0.0,On Time,Local
196,66,2,1253.0,23,7.0,2.0,4.0,39.0,42.0,42.0,1,299.99,0.07,20.9993,278.99,14931.62,240.94,209.76,1024.77,1047.22,0.0,On Time,Local
197,66,3,1253.0,12,7.0,2.0,4.0,39.0,42.0,42.0,1,549.99,0.07,38.499300000000005,511.49,27375.08,441.74,384.56,1878.78,1919.94,0.0,On Time,Local
198,67,1,526.0,23,8.0,3.0,4.0,39.0,41.0,40.0,2,299.99,0.2,119.99600000000001,479.98,25688.66,414.53,360.87,1763.04,1801.66,0.0,On Time,Local
199,67,2,526.0,12,8.0,3.0,4.0,39.0,41.0,40.0,2,549.99,0.1,109.998,989.98,52983.99,854.98,744.3,3636.35,3716.01,0.0,On Time,Local
200,67,3,526.0,21,8.0,3.0,4.0,39.0,41.0,40.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,0.0,On Time,Local
201,67,4,526.0,5,8.0,3.0,4.0,39.0,41.0,40.0,2,1320.99,0.1,264.19800000000004,2377.78,127259.41,2053.53,1787.7,8733.94,8925.29,0.0,On Time,Local
202,67,5,526.0,19,8.0,3.0,4.0,39.0,41.0,40.0,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,0.0,On Time,Local
203,68,1,381.0,13,6.0,2.0,4.0,40.0,41.0,43.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
204,68,2,381.0,17,6.0,2.0,4.0,40.0,41.0,43.0,1,429.0,0.1,42.900000000000006,386.1,20664.17,333.45,290.28,1418.2,1449.27,1.0,Late,Local
205,69,1,1413.0,22,7.0,2.0,4.0,40.0,42.0,41.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,0.0,On Time,Local
206,69,2,1413.0,5,7.0,2.0,4.0,40.0,42.0,41.0,1,1320.99,0.2,264.19800000000004,1056.79,56559.68,912.68,794.53,3881.75,3966.79,0.0,On Time,Local
207,69,3,1413.0,10,7.0,2.0,4.0,40.0,42.0,41.0,1,1549.0,0.05,77.45,1471.55,78757.74,1270.88,1106.37,5405.22,5523.65,0.0,On Time,Local
208,70,1,,3,,,,,,,2,999.99,0.05,99.99900000000001,1899.98,101687.43,1640.88,1428.48,6978.91,7131.81,,,
209,70,2,,18,,,,,,,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,,,
210,70,3,,20,,,,,,,1,599.99,0.05,29.9995,569.99,30506.01,492.26,428.54,2093.66,2139.53,,,
211,71,1,797.0,26,7.0,2.0,4.0,41.0,44.0,42.0,2,599.99,0.05,59.999,1139.98,61012.03,984.52,857.08,4187.32,4279.06,0.0,On Time,Local
212,71,2,797.0,24,7.0,2.0,4.0,41.0,44.0,42.0,1,549.99,0.2,109.998,439.99,23548.38,379.99,330.8,1616.15,1651.56,0.0,On Time,Local
213,71,3,797.0,18,7.0,2.0,4.0,41.0,44.0,42.0,1,449.0,0.1,44.900000000000006,404.1,21627.54,348.99,303.82,1484.32,1516.84,0.0,On Time,Local
214,72,1,1386.0,17,2.0,1.0,4.0,42.0,45.0,43.0,2,429.0,0.07,60.06,797.94,42705.96,689.13,599.92,2930.95,2995.17,0.0,On Time,Local
215,72,2,1386.0,12,2.0,1.0,4.0,42.0,45.0,43.0,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,0.0,On Time,Local
216,72,3,1386.0,13,2.0,1.0,4.0,42.0,45.0,43.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,0.0,On Time,Local
217,73,1,612.0,22,7.0,2.0,4.0,42.0,45.0,44.0,1,269.99,0.07,18.899300000000004,251.09,13438.4,216.85,188.78,922.29,942.5,0.0,On Time,Local
218,73,2,612.0,26,7.0,2.0,4.0,42.0,45.0,44.0,2,599.99,0.05,59.999,1139.98,61012.03,984.52,857.08,4187.32,4279.06,0.0,On Time,Local
219,73,3,612.0,3,7.0,2.0,4.0,42.0,45.0,44.0,2,999.99,0.07,139.9986,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67,0.0,On Time,Local
220,73,4,612.0,25,7.0,2.0,4.0,42.0,45.0,44.0,1,499.99,0.07,34.999300000000005,464.99,24886.39,401.58,349.6,1707.98,1745.4,0.0,On Time,Local
221,73,5,612.0,23,7.0,2.0,4.0,42.0,45.0,44.0,2,299.99,0.2,119.99600000000001,479.98,25688.66,414.53,360.87,1763.04,1801.66,0.0,On Time,Local
222,74,1,264.0,16,7.0,2.0,4.0,43.0,45.0,45.0,2,599.99,0.05,59.999,1139.98,61012.03,984.52,857.08,4187.32,4279.06,0.0,On Time,Local
223,74,2,264.0,6,7.0,2.0,4.0,43.0,45.0,45.0,1,469.99,0.07,32.899300000000004,437.09,23393.17,377.48,328.62,1605.5,1640.67,0.0,On Time,Local
224,75,1,587.0,3,6.0,2.0,4.0,44.0,45.0,47.0,1,999.99,0.1,99.99900000000001,899.99,48167.7,777.26,676.65,3305.8,3378.22,1.0,Late,Local
225,75,2,587.0,7,6.0,2.0,4.0,44.0,45.0,47.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,1.0,Late,Local
226,75,3,587.0,15,6.0,2.0,4.0,44.0,45.0,47.0,1,529.99,0.2,105.998,423.99,22692.06,366.17,318.77,1557.38,1591.5,1.0,Late,Local
227,76,1,,12,,,,,,,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,,,
228,76,2,,11,,,,,,,2,1680.99,0.1,336.19800000000004,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64,,,
229,76,3,,5,,,,,,,1,1320.99,0.07,92.4693,1228.52,65750.71,1060.99,923.65,4512.54,4611.4,,,
230,77,1,385.0,20,2.0,1.0,4.0,46.0,49.0,49.0,1,599.99,0.07,41.999300000000005,557.99,29863.77,481.9,419.52,2049.58,2094.49,0.0,On Time,Local
231,77,2,385.0,24,2.0,1.0,4.0,46.0,49.0,49.0,2,549.99,0.1,109.998,989.98,52983.99,854.98,744.3,3636.35,3716.01,0.0,On Time,Local
232,77,3,385.0,26,2.0,1.0,4.0,46.0,49.0,49.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,0.0,On Time,Local
233,77,4,385.0,25,2.0,1.0,4.0,46.0,49.0,49.0,1,499.99,0.2,99.998,399.99,21407.57,345.44,300.73,1469.22,1501.41,0.0,On Time,Local
234,78,1,1182.0,17,7.0,2.0,4.0,46.0,48.0,49.0,1,429.0,0.07,30.03,398.97,21352.98,344.56,299.96,1465.48,1497.58,1.0,Late,Local
235,78,2,1182.0,19,7.0,2.0,4.0,46.0,48.0,49.0,1,449.0,0.2,89.80000000000001,359.2,19224.48,310.22,270.06,1319.4,1348.3,1.0,Late,Local
236,78,3,1182.0,18,7.0,2.0,4.0,46.0,48.0,49.0,2,449.0,0.1,89.80000000000001,808.2,43255.08,697.99,607.63,2968.64,3033.68,1.0,Late,Local
237,78,4,1182.0,14,7.0,2.0,4.0,46.0,48.0,49.0,2,269.99,0.1,53.998000000000005,485.98,26009.78,419.71,365.38,1785.08,1824.19,1.0,Late,Local
238,79,1,529.0,9,3.0,1.0,4.0,47.0,50.0,50.0,2,2999.99,0.1,599.9979999999999,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5,0.0,On Time,Local
239,79,2,529.0,17,3.0,1.0,4.0,47.0,50.0,50.0,2,429.0,0.05,42.900000000000006,815.1,43624.37,703.95,612.82,2993.98,3059.58,0.0,On Time,Local
240,79,3,529.0,6,3.0,1.0,4.0,47.0,50.0,50.0,1,469.99,0.1,46.999,422.99,22638.54,365.31,318.02,1553.71,1587.75,0.0,On Time,Local
241,79,4,529.0,25,3.0,1.0,4.0,47.0,50.0,50.0,2,499.99,0.07,69.99860000000001,929.98,49772.77,803.16,699.19,3415.96,3490.8,0.0,On Time,Local
242,80,1,397.0,26,6.0,2.0,4.0,47.0,50.0,49.0,1,599.99,0.1,59.999,539.99,28900.41,466.35,405.98,1983.46,2026.92,0.0,On Time,Local
243,80,2,397.0,24,6.0,2.0,4.0,47.0,50.0,49.0,1,549.99,0.1,54.999,494.99,26491.99,427.49,372.15,1818.17,1858.01,0.0,On Time,Local
244,80,3,397.0,17,6.0,2.0,4.0,47.0,50.0,49.0,1,429.0,0.2,85.80000000000001,343.2,18368.15,296.4,258.03,1260.63,1288.24,0.0,On Time,Local
245,81,1,521.0,10,6.0,2.0,4.0,47.0,49.0,48.0,2,1549.0,0.2,619.6,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98,0.0,On Time,Local
246,81,2,521.0,23,6.0,2.0,4.0,47.0,49.0,48.0,2,299.99,0.05,29.999000000000002,569.98,30505.48,492.25,428.53,2093.62,2139.49,0.0,On Time,Local
247,81,3,521.0,25,6.0,2.0,4.0,47.0,49.0,48.0,2,499.99,0.05,49.999,949.98,50843.18,820.43,714.23,3489.42,3565.87,0.0,On Time,Local
248,82,1,1223.0,25,6.0,2.0,4.0,48.0,51.0,50.0,2,499.99,0.1,99.998,899.98,48167.17,777.25,676.64,3305.76,3378.19,0.0,On Time,Local
249,82,2,1223.0,11,6.0,2.0,4.0,48.0,51.0,50.0,2,1680.99,0.2,672.3960000000001,2689.58,143947.03,2322.81,2022.13,9879.23,10095.67,0.0,On Time,Local
250,83,1,393.0,20,3.0,1.0,4.0,49.0,50.0,50.0,1,599.99,0.2,119.998,479.99,25689.19,414.53,360.87,1763.08,1801.7,0.0,On Time,Local
251,83,2,393.0,3,3.0,1.0,4.0,49.0,50.0,50.0,2,999.99,0.05,99.99900000000001,1899.98,101687.43,1640.88,1428.48,6978.91,7131.81,0.0,On Time,Local
252,84,1,317.0,23,7.0,2.0,4.0,50.0,52.0,51.0,2,299.99,0.07,41.9986,557.98,29863.24,481.89,419.51,2049.54,2094.45,0.0,On Time,Local
253,84,2,317.0,15,7.0,2.0,4.0,50.0,52.0,51.0,2,529.99,0.07,74.19860000000001,985.78,52759.2,851.35,741.15,3620.92,3700.25,0.0,On Time,Local
254,85,1,1174.0,4,7.0,2.0,4.0,50.0,53.0,51.0,2,2899.99,0.05,289.99899999999997,5509.98,294895.58,4758.6,4142.61,20238.98,20682.4,0.0,On Time,Local
255,85,2,1174.0,18,7.0,2.0,4.0,50.0,53.0,51.0,1,449.0,0.07,31.430000000000003,417.57,22348.46,360.63,313.94,1533.8,1567.4,0.0,On Time,Local
256,86,1,276.0,9,7.0,2.0,4.0,51.0,52.0,53.0,2,2999.99,0.1,599.9979999999999,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5,1.0,Late,Local
257,86,2,276.0,23,7.0,2.0,4.0,51.0,52.0,53.0,2,299.99,0.07,41.9986,557.98,29863.24,481.89,419.51,2049.54,2094.45,1.0,Late,Local
258,86,3,276.0,21,7.0,2.0,4.0,51.0,52.0,53.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,1.0,Late,Local
259,86,4,276.0,15,7.0,2.0,4.0,51.0,52.0,53.0,1,529.99,0.1,52.999,476.99,25528.63,411.94,358.62,1752.06,1790.44,1.0,Late,Local
260,87,1,516.0,20,6.0,2.0,4.0,51.0,52.0,53.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,1.0,Late,Local
261,87,2,516.0,23,6.0,2.0,4.0,51.0,52.0,53.0,2,299.99,0.1,59.998000000000005,539.98,28899.87,466.34,405.98,1983.43,2026.88,1.0,Late,Local
262,88,1,1069.0,10,6.0,2.0,4.0,51.0,52.0,53.0,1,1549.0,0.07,108.43,1440.57,77099.69,1244.12,1083.07,5291.43,5407.36,1.0,Late,Local
263,88,2,1069.0,8,6.0,2.0,4.0,51.0,52.0,53.0,2,1799.99,0.1,359.99800000000005,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67,1.0,Late,Local
264,88,3,1069.0,7,6.0,2.0,4.0,51.0,52.0,53.0,1,3999.99,0.1,399.999,3599.99,192672.41,3109.07,2706.61,13223.3,13513.01,1.0,Late,Local
265,89,1,668.0,5,8.0,3.0,4.0,51.0,54.0,54.0,1,1320.99,0.05,66.04950000000001,1254.94,67164.72,1083.81,943.51,4609.58,4710.57,0.0,On Time,Local
266,89,2,668.0,6,8.0,3.0,4.0,51.0,54.0,54.0,2,469.99,0.1,93.998,845.98,45277.07,730.62,636.04,3107.41,3175.49,0.0,On Time,Local
267,90,1,414.0,3,7.0,2.0,4.0,53.0,55.0,54.0,1,999.99,0.1,99.99900000000001,899.99,48167.7,777.26,676.65,3305.8,3378.22,0.0,On Time,Local
268,90,2,414.0,6,7.0,2.0,4.0,53.0,55.0,54.0,1,469.99,0.07,32.899300000000004,437.09,23393.17,377.48,328.62,1605.5,1640.67,0.0,On Time,Local
269,91,1,648.0,11,2.0,1.0,4.0,55.0,57.0,58.0,1,1680.99,0.1,168.09900000000002,1512.89,80970.27,1306.58,1137.45,5557.07,5678.82,1.0,Late,Local
270,91,2,648.0,25,2.0,1.0,4.0,55.0,57.0,58.0,1,499.99,0.05,24.9995,474.99,25421.59,410.22,357.12,1744.71,1782.93,1.0,Late,Local
271,91,3,648.0,15,2.0,1.0,4.0,55.0,57.0,58.0,2,529.99,0.07,74.19860000000001,985.78,52759.2,851.35,741.15,3620.92,3700.25,1.0,Late,Local
272,91,4,648.0,13,2.0,1.0,4.0,55.0,57.0,58.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
273,92,1,1309.0,8,7.0,2.0,4.0,55.0,58.0,58.0,1,1799.99,0.1,179.99900000000002,1619.99,86702.29,1399.08,1217.97,5950.47,6080.83,0.0,On Time,Local
274,93,1,1328.0,22,3.0,1.0,4.0,56.0,58.0,57.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,0.0,On Time,Local
275,93,2,1328.0,17,3.0,1.0,4.0,56.0,58.0,57.0,1,429.0,0.05,21.450000000000003,407.55,21812.18,351.97,306.41,1496.99,1529.79,0.0,On Time,Local
276,93,3,1328.0,21,3.0,1.0,4.0,56.0,58.0,57.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,0.0,On Time,Local
277,93,4,1328.0,2,3.0,1.0,4.0,56.0,58.0,57.0,1,749.99,0.2,149.99800000000002,599.99,32111.62,518.17,451.09,2203.85,2252.14,0.0,On Time,Local
278,93,5,1328.0,10,3.0,1.0,4.0,56.0,58.0,57.0,2,1549.0,0.07,216.86,2881.14,154199.37,2488.24,2166.15,10582.86,10814.72,0.0,On Time,Local
279,94,1,929.0,12,2.0,1.0,4.0,57.0,58.0,59.0,1,549.99,0.05,27.4995,522.49,27963.8,451.24,392.83,1919.18,1961.23,1.0,Late,Local
280,94,2,929.0,4,2.0,1.0,4.0,57.0,58.0,59.0,1,2899.99,0.2,579.9979999999999,2319.99,124166.47,2003.62,1744.25,8521.67,8708.37,1.0,Late,Local
281,94,3,929.0,11,2.0,1.0,4.0,57.0,58.0,59.0,1,1680.99,0.2,336.19800000000004,1344.79,71973.51,1161.4,1011.06,4939.62,5047.84,1.0,Late,Local
282,94,4,929.0,21,2.0,1.0,4.0,57.0,58.0,59.0,2,269.99,0.07,37.79860000000001,502.18,26876.81,433.7,377.56,1844.58,1885.0,1.0,Late,Local
283,95,1,218.0,10,7.0,2.0,4.0,57.0,59.0,58.0,2,1549.0,0.2,619.6,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98,0.0,On Time,Local
284,95,2,218.0,19,7.0,2.0,4.0,57.0,59.0,58.0,1,449.0,0.1,44.900000000000006,404.1,21627.54,348.99,303.82,1484.32,1516.84,0.0,On Time,Local
285,95,3,218.0,8,7.0,2.0,4.0,57.0,59.0,58.0,2,1799.99,0.2,719.9960000000001,2879.98,154137.29,2487.24,2165.28,10578.6,10810.36,0.0,On Time,Local
286,95,4,218.0,20,7.0,2.0,4.0,57.0,59.0,58.0,2,599.99,0.05,59.999,1139.98,61012.03,984.52,857.08,4187.32,4279.06,0.0,On Time,Local
287,96,1,1094.0,26,7.0,2.0,4.0,57.0,59.0,58.0,1,599.99,0.1,59.999,539.99,28900.41,466.35,405.98,1983.46,2026.92,0.0,On Time,Local
288,96,2,1094.0,23,7.0,2.0,4.0,57.0,59.0,58.0,1,299.99,0.05,14.999500000000001,284.99,15252.74,246.13,214.27,1046.81,1069.75,0.0,On Time,Local
289,97,1,204.0,20,7.0,2.0,4.0,58.0,59.0,60.0,2,599.99,0.2,239.996,959.98,51378.38,829.07,721.75,3526.15,3603.4,1.0,Late,Local
290,97,2,204.0,2,7.0,2.0,4.0,58.0,59.0,60.0,1,749.99,0.07,52.499300000000005,697.49,37329.85,602.37,524.4,2561.99,2618.12,1.0,Late,Local
291,97,3,204.0,6,7.0,2.0,4.0,58.0,59.0,60.0,2,469.99,0.2,187.996,751.98,40246.17,649.43,565.37,2762.14,2822.65,1.0,Late,Local
292,97,4,204.0,19,7.0,2.0,4.0,58.0,59.0,60.0,1,449.0,0.1,44.900000000000006,404.1,21627.54,348.99,303.82,1484.32,1516.84,1.0,Late,Local
293,98,1,1194.0,19,6.0,2.0,4.0,58.0,59.0,59.0,1,449.0,0.07,31.430000000000003,417.57,22348.46,360.63,313.94,1533.8,1567.4,0.0,On Time,Local
294,98,2,1194.0,21,6.0,2.0,4.0,58.0,59.0,59.0,1,269.99,0.1,26.999000000000002,242.99,13004.89,209.85,182.69,892.54,912.09,0.0,On Time,Local
295,98,3,1194.0,2,6.0,2.0,4.0,58.0,59.0,59.0,1,749.99,0.2,149.99800000000002,599.99,32111.62,518.17,451.09,2203.85,2252.14,0.0,On Time,Local
296,98,4,1194.0,22,6.0,2.0,4.0,58.0,59.0,59.0,2,269.99,0.2,107.99600000000001,431.98,23119.68,373.07,324.78,1586.73,1621.49,0.0,On Time,Local
297,99,1,1165.0,13,9.0,3.0,4.0,59.0,60.0,62.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,1.0,Late,Local
298,99,2,1165.0,21,9.0,3.0,4.0,59.0,60.0,62.0,1,269.99,0.2,53.998000000000005,215.99,11559.84,186.54,162.39,793.36,810.75,1.0,Late,Local
299,99,3,1165.0,25,9.0,3.0,4.0,59.0,60.0,62.0,2,499.99,0.05,49.999,949.98,50843.18,820.43,714.23,3489.42,3565.87,1.0,Late,Local
300,99,4,1165.0,7,9.0,3.0,4.0,59.0,60.0,62.0,2,3999.99,0.07,559.9986,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89,1.0,Late,Local
301,99,5,1165.0,23,9.0,3.0,4.0,59.0,60.0,62.0,2,299.99,0.2,119.99600000000001,479.98,25688.66,414.53,360.87,1763.04,1801.66,1.0,Late,Local
