order_id,item_id,product_id,quantity,list_price,discount,extraction_timestamp,data_source,net_revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR
67,1,23,2,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.98,25688.66,414.53,360.87,1763.04,1801.66
67,2,12,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
67,3,21,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
67,4,5,2,1320.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2377.78,127259.41,2053.53,1787.7,8733.94,8925.29
67,5,19,1,449.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.2,19224.48,310.22,270.06,1319.4,1348.3
68,1,13,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
68,2,17,1,429.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,386.1,20664.17,333.45,290.28,1418.2,1449.27
69,1,22,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
69,2,5,1,1320.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1056.79,56559.68,912.68,794.53,3881.75,3966.79
69,3,10,1,1549.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1471.55,78757.74,1270.88,1106.37,5405.22,5523.65
70,1,3,2,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1899.98,101687.43,1640.88,1428.48,6978.91,7131.81
70,2,18,1,449.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.2,19224.48,310.22,270.06,1319.4,1348.3
70,3,20,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
71,1,26,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
71,2,24,1,549.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,439.99,23548.38,379.99,330.8,1616.15,1651.56
71,3,18,1,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,404.1,21627.54,348.99,303.82,1484.32,1516.84
72,1,17,2,429.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,797.94,42705.96,689.13,599.92,2930.95,2995.17
72,2,12,1,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,522.49,27963.8,451.24,392.83,1919.18,1961.23
72,3,13,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
73,1,22,1,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,251.09,13438.4,216.85,188.78,922.29,942.5
73,2,26,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
73,3,3,2,999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67
73,4,25,1,499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,464.99,24886.39,401.58,349.6,1707.98,1745.4
73,5,23,2,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.98,25688.66,414.53,360.87,1763.04,1801.66
74,1,16,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
74,2,6,1,469.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,437.09,23393.17,377.48,328.62,1605.5,1640.67
75,1,3,1,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,899.99,48167.7,777.26,676.65,3305.8,3378.22
75,2,7,2,3999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89
75,3,15,1,529.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,423.99,22692.06,366.17,318.77,1557.38,1591.5
76,1,12,1,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,522.49,27963.8,451.24,392.83,1919.18,1961.23
76,2,11,2,1680.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64
76,3,5,1,1320.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1228.52,65750.71,1060.99,923.65,4512.54,4611.4
77,1,20,1,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
77,2,24,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
77,3,26,1,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.99,25689.19,414.53,360.87,1763.08,1801.7
77,4,25,1,499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,399.99,21407.57,345.44,300.73,1469.22,1501.41
78,1,17,1,429.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,398.97,21352.98,344.56,299.96,1465.48,1497.58
78,2,19,1,449.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.2,19224.48,310.22,270.06,1319.4,1348.3
78,3,18,2,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,808.2,43255.08,697.99,607.63,2968.64,3033.68
78,4,14,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
79,1,9,2,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5
79,2,17,2,429.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,815.1,43624.37,703.95,612.82,2993.98,3059.58
79,3,6,1,469.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,422.99,22638.54,365.31,318.02,1553.71,1587.75
79,4,25,2,499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,929.98,49772.77,803.16,699.19,3415.96,3490.8
80,1,26,1,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.99,28900.41,466.35,405.98,1983.46,2026.92
80,2,24,1,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,494.99,26491.99,427.49,372.15,1818.17,1858.01
80,3,17,1,429.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,343.2,18368.15,296.4,258.03,1260.63,1288.24
81,1,10,2,1549.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98
81,2,23,2,299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.98,30505.48,492.25,428.53,2093.62,2139.49
81,3,25,2,499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,949.98,50843.18,820.43,714.23,3489.42,3565.87
82,1,25,2,499.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,899.98,48167.17,777.25,676.64,3305.76,3378.19
82,2,11,2,1680.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2689.58,143947.03,2322.81,2022.13,9879.23,10095.67
83,1,20,1,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.99,25689.19,414.53,360.87,1763.08,1801.7
83,2,3,2,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1899.98,101687.43,1640.88,1428.48,6978.91,7131.81
84,1,23,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
84,2,15,2,529.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,985.78,52759.2,851.35,741.15,3620.92,3700.25
85,1,4,2,2899.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,5509.98,294895.58,4758.6,4142.61,20238.98,20682.4
85,2,18,1,449.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,417.57,22348.46,360.63,313.94,1533.8,1567.4
86,1,9,2,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5
86,2,23,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
86,3,21,2,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,431.98,23119.68,373.07,324.78,1586.73,1621.49
86,4,15,1,529.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,476.99,25528.63,411.94,358.62,1752.06,1790.44
87,1,20,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
87,2,23,2,299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.98,28899.87,466.34,405.98,1983.43,2026.88
88,1,10,1,1549.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1440.57,77099.69,1244.12,1083.07,5291.43,5407.36
88,2,8,2,1799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67
88,3,7,1,3999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3599.99,192672.41,3109.07,2706.61,13223.3,13513.01
89,1,5,1,1320.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1254.94,67164.72,1083.81,943.51,4609.58,4710.57
89,2,6,2,469.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,845.98,45277.07,730.62,636.04,3107.41,3175.49
90,1,3,1,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,899.99,48167.7,777.26,676.65,3305.8,3378.22
90,2,6,1,469.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,437.09,23393.17,377.48,328.62,1605.5,1640.67
91,1,11,1,1680.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1512.89,80970.27,1306.58,1137.45,5557.07,5678.82
91,2,25,1,499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,474.99,25421.59,410.22,357.12,1744.71,1782.93
91,3,15,2,529.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,985.78,52759.2,851.35,741.15,3620.92,3700.25
91,4,13,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
92,1,8,1,1799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1619.99,86702.29,1399.08,1217.97,5950.47,6080.83
93,1,22,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
93,2,17,1,429.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,407.55,21812.18,351.97,306.41,1496.99,1529.79
93,3,21,1,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,242.99,13004.89,209.85,182.69,892.54,912.09
93,4,2,1,749.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,599.99,32111.62,518.17,451.09,2203.85,2252.14
93,5,10,2,1549.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2881.14,154199.37,2488.24,2166.15,10582.86,10814.72
94,1,12,1,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,522.49,27963.8,451.24,392.83,1919.18,1961.23
94,2,4,1,2899.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2319.99,124166.47,2003.62,1744.25,8521.67,8708.37
94,3,11,1,1680.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1344.79,71973.51,1161.4,1011.06,4939.62,5047.84
94,4,21,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
95,1,10,2,1549.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98
95,2,19,1,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,404.1,21627.54,348.99,303.82,1484.32,1516.84
95,3,8,2,1799.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2879.98,154137.29,2487.24,2165.28,10578.6,10810.36
95,4,20,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
96,1,26,1,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.99,28900.41,466.35,405.98,1983.46,2026.92
96,2,23,1,299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,284.99,15252.74,246.13,214.27,1046.81,1069.75
97,1,20,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
97,2,2,1,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,697.49,37329.85,602.37,524.4,2561.99,2618.12
97,3,6,2,469.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,751.98,40246.17,649.43,565.37,2762.14,2822.65
97,4,19,1,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,404.1,21627.54,348.99,303.82,1484.32,1516.84
98,1,19,1,449.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,417.57,22348.46,360.63,313.94,1533.8,1567.4
98,2,21,1,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,242.99,13004.89,209.85,182.69,892.54,912.09
98,3,2,1,749.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,599.99,32111.62,518.17,451.09,2203.85,2252.14
98,4,22,2,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,431.98,23119.68,373.07,324.78,1586.73,1621.49
99,1,13,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
99,2,21,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
99,3,25,2,499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,949.98,50843.18,820.43,714.23,3489.42,3565.87
99,4,7,2,3999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,7439.98,398189.69,6425.4,5593.65,27328.16,27926.89
99,5,23,2,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.98,25688.66,414.53,360.87,1763.04,1801.66
100,1,12,2,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1044.98,55927.6,902.48,785.65,3838.37,3922.46
100,2,11,2,1680.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64
100,3,7,2,3999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,6399.98,342528.61,5527.23,4811.74,23508.09,24023.12
100,4,16,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
100,5,24,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
101,1,12,2,549.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,879.98,47096.76,759.98,661.6,3232.3,3303.11
102,1,15,1,529.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,503.49,26946.92,434.83,378.54,1849.39,1889.91
102,2,22,1,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,251.09,13438.4,216.85,188.78,922.29,942.5
103,1,17,1,429.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,398.97,21352.98,344.56,299.96,1465.48,1497.58
103,2,3,1,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,949.99,50843.71,820.44,714.24,3489.46,3565.91
103,3,18,1,449.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.2,19224.48,310.22,270.06,1319.4,1348.3
103,4,15,2,529.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,953.98,51057.26,823.89,717.24,3504.11,3580.88
103,5,9,2,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5
104,1,19,2,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,808.2,43255.08,697.99,607.63,2968.64,3033.68
104,2,26,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
105,1,11,2,1680.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2689.58,143947.03,2322.81,2022.13,9879.23,10095.67
105,2,3,1,999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,949.99,50843.71,820.44,714.24,3489.46,3565.91
105,3,9,1,2999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2849.99,152532.21,2461.34,2142.73,10468.44,10697.79
106,1,17,1,429.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,386.1,20664.17,333.45,290.28,1418.2,1449.27
106,2,13,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
107,1,19,1,449.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,359.2,19224.48,310.22,270.06,1319.4,1348.3
107,2,13,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
108,1,11,1,1680.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1512.89,80970.27,1306.58,1137.45,5557.07,5678.82
108,2,22,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
108,3,16,2,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1139.98,61012.03,984.52,857.08,4187.32,4279.06
109,1,22,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
109,2,6,1,469.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,437.09,23393.17,377.48,328.62,1605.5,1640.67
110,1,14,1,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,242.99,13004.89,209.85,182.69,892.54,912.09
111,1,14,1,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,242.99,13004.89,209.85,182.69,892.54,912.09
111,2,12,2,549.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1022.98,54750.16,883.48,769.11,3757.56,3839.88
112,1,23,2,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.98,25688.66,414.53,360.87,1763.04,1801.66
112,2,25,2,499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,929.98,49772.77,803.16,699.19,3415.96,3490.8
112,3,24,2,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1044.98,55927.6,902.48,785.65,3838.37,3922.46
112,4,5,1,1320.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1056.79,56559.68,912.68,794.53,3881.75,3966.79
113,1,12,2,549.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1022.98,54750.16,883.48,769.11,3757.56,3839.88
113,2,24,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
113,3,6,1,469.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,437.09,23393.17,377.48,328.62,1605.5,1640.67
113,4,23,1,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,239.99,12844.33,207.26,180.43,881.52,900.83
113,5,5,2,1320.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2113.58,113119.36,1825.36,1589.07,7763.5,7933.59
114,1,12,1,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,522.49,27963.8,451.24,392.83,1919.18,1961.23
114,2,2,1,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,697.49,37329.85,602.37,524.4,2561.99,2618.12
114,3,13,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
115,1,22,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
115,2,19,1,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,404.1,21627.54,348.99,303.82,1484.32,1516.84
116,1,26,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
117,1,22,2,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,431.98,23119.68,373.07,324.78,1586.73,1621.49
117,2,26,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
117,3,14,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
117,4,19,1,449.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,426.55,22829.07,368.38,320.7,1566.78,1601.11
118,1,18,1,449.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,417.57,22348.46,360.63,313.94,1533.8,1567.4
118,2,4,1,2899.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2696.99,144343.61,2329.21,2027.7,9906.45,10123.49
118,3,6,1,469.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,437.09,23393.17,377.48,328.62,1605.5,1640.67
118,4,3,2,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1799.98,96335.4,1554.52,1353.29,6611.6,6756.45
118,5,23,2,299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.98,29863.24,481.89,419.51,2049.54,2094.45
119,1,25,1,499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,474.99,25421.59,410.22,357.12,1744.71,1782.93
120,1,13,2,269.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,512.98,27454.82,443.03,385.68,1884.25,1925.53
120,2,6,2,469.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,892.98,47792.52,771.21,671.38,3280.05,3351.91
120,3,10,2,1549.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2943.1,157515.49,2541.76,2212.73,10810.45,11047.29
120,4,17,1,429.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,407.55,21812.18,351.97,306.41,1496.99,1529.79
120,5,16,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
121,1,5,1,1320.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1056.79,56559.68,912.68,794.53,3881.75,3966.79
121,2,14,2,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,485.98,26009.78,419.71,365.38,1785.08,1824.19
121,3,4,2,2899.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,5219.98,279374.7,4508.14,3924.57,19173.77,19593.85
121,4,24,2,549.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1022.98,54750.16,883.48,769.11,3757.56,3839.88
121,5,2,2,749.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1424.98,76265.3,1230.66,1071.35,5234.17,5348.84
122,1,16,1,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.99,28900.41,466.35,405.98,1983.46,2026.92
123,1,12,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
124,1,16,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
124,2,4,1,2899.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2696.99,144343.61,2329.21,2027.7,9906.45,10123.49
124,3,7,2,3999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,7599.98,406752.93,6563.59,5713.95,27915.87,28527.47
125,1,17,1,429.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,386.1,20664.17,333.45,290.28,1418.2,1449.27
126,1,9,2,2999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,5699.98,305064.43,4922.69,4285.46,20936.88,21395.59
127,1,17,1,429.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,398.97,21352.98,344.56,299.96,1465.48,1497.58
127,2,20,1,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.99,28900.41,466.35,405.98,1983.46,2026.92
127,3,4,2,2899.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,5393.98,288687.23,4658.41,4055.39,19812.9,20246.98
128,1,24,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
128,2,16,2,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1079.98,57800.81,932.71,811.97,3966.93,4053.84
128,3,4,2,2899.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,4639.98,248332.95,4007.24,3488.51,17043.34,17416.74
128,4,3,2,999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72
129,1,18,1,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,404.1,21627.54,348.99,303.82,1484.32,1516.84
129,2,9,1,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75
130,1,26,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
130,2,5,2,1320.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2457.04,131501.43,2121.98,1847.29,9025.08,9222.81
131,1,22,2,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,431.98,23119.68,373.07,324.78,1586.73,1621.49
131,2,4,2,2899.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,5393.98,288687.23,4658.41,4055.39,19812.9,20246.98
131,3,24,2,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,989.98,52983.99,854.98,744.3,3636.35,3716.01
132,1,2,2,749.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1424.98,76265.3,1230.66,1071.35,5234.17,5348.84
132,2,20,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
132,3,9,1,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75
133,1,13,2,269.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,512.98,27454.82,443.03,385.68,1884.25,1925.53
133,2,22,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
134,1,19,2,449.0,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,808.2,43255.08,697.99,607.63,2968.64,3033.68
134,2,2,2,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23
134,3,18,2,449.0,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,835.14,44696.91,721.25,627.89,3067.59,3134.8
