,store_name,city,state,product_name,brand_name,category_name,model_year,list_price,quantity,extraction_timestamp,data_source
641,Baldwin Bikes,Baldwin,NY,Electra Townie Go! 8i - 2017/2018,Electra,Comfort Bicycles,2018,2599.99,23,2026-04-01 21:38:58.421075,DataLake
642,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D EQ - 2017/2018,Electra,Comfort Bicycles,2018,679.99,6,2026-04-01 21:38:58.421075,DataLake
643,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Comfort Bicycles,2018,749.99,21,2026-04-01 21:38:58.421075,DataLake
644,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Comfort Bicycles,2018,899.99,17,2026-04-01 21:38:58.421075,DataLake
645,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Comfort Bicycles,2018,749.99,18,2026-04-01 21:38:58.421075,DataLake
646,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Comfort Bicycles,2018,749.99,15,2026-04-01 21:38:58.421075,DataLake
647,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 27D - 2018,Electra,Comfort Bicycles,2018,899.99,9,2026-04-01 21:38:58.421075,DataLake
648,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 27D Ladies - 2018,Electra,Comfort Bicycles,2018,899.99,5,2026-04-01 21:38:58.421075,DataLake
649,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 8D - 2018,Electra,Comfort Bicycles,2018,749.99,27,2026-04-01 21:38:58.421075,DataLake
650,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 8D Ladies' - 2018,Electra,Comfort Bicycles,2018,699.99,2,2026-04-01 21:38:58.421075,DataLake
651,Baldwin Bikes,Baldwin,NY,Electra Townie Original 1 Ladies' - 2018,Electra,Comfort Bicycles,2018,449.99,24,2026-04-01 21:38:58.421075,DataLake
652,Rowlett Bikes,Rowlett,TX,Trek 820 - 2016,Trek,Mountain Bikes,2016,379.99,14,2026-04-01 21:38:58.421075,DataLake
653,Rowlett Bikes,Rowlett,TX,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2016,749.99,24,2026-04-01 21:38:58.421075,DataLake
654,Rowlett Bikes,Rowlett,TX,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,999.99,0,2026-04-01 21:38:58.421075,DataLake
655,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2016,2899.99,11,2026-04-01 21:38:58.421075,DataLake
656,Rowlett Bikes,Rowlett,TX,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,1320.99,3,2026-04-01 21:38:58.421075,DataLake
657,Rowlett Bikes,Rowlett,TX,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2016,469.99,27,2026-04-01 21:38:58.421075,DataLake
658,Rowlett Bikes,Rowlett,TX,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,3999.99,12,2026-04-01 21:38:58.421075,DataLake
659,Rowlett Bikes,Rowlett,TX,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,1799.99,12,2026-04-01 21:38:58.421075,DataLake
660,Rowlett Bikes,Rowlett,TX,Trek Conduit+ - 2016,Trek,Electric Bikes,2016,2999.99,23,2026-04-01 21:38:58.421075,DataLake
661,Rowlett Bikes,Rowlett,TX,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,1549.0,21,2026-04-01 21:38:58.421075,DataLake
662,Rowlett Bikes,Rowlett,TX,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2016,1680.99,30,2026-04-01 21:38:58.421075,DataLake
663,Rowlett Bikes,Rowlett,TX,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,549.99,30,2026-04-01 21:38:58.421075,DataLake
664,Rowlett Bikes,Rowlett,TX,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,549.99,30,2026-04-01 21:38:58.421075,DataLake
665,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,269.99,19,2026-04-01 21:38:58.421075,DataLake
666,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,269.99,19,2026-04-01 21:38:58.421075,DataLake
667,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,269.99,4,2026-04-01 21:38:58.421075,DataLake
668,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,269.99,4,2026-04-01 21:38:58.421075,DataLake
669,Rowlett Bikes,Rowlett,TX,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,529.99,22,2026-04-01 21:38:58.421075,DataLake
670,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2016,599.99,19,2026-04-01 21:38:58.421075,DataLake
671,Rowlett Bikes,Rowlett,TX,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,429.0,22,2026-04-01 21:38:58.421075,DataLake
672,Rowlett Bikes,Rowlett,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2016,449.0,5,2026-04-01 21:38:58.421075,DataLake
673,Rowlett Bikes,Rowlett,TX,Pure Cycles William 3-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,449.0,24,2026-04-01 21:38:58.421075,DataLake
674,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,599.99,19,2026-04-01 21:38:58.421075,DataLake
675,Rowlett Bikes,Rowlett,TX,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,269.99,8,2026-04-01 21:38:58.421075,DataLake
676,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,269.99,20,2026-04-01 21:38:58.421075,DataLake
677,Rowlett Bikes,Rowlett,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,299.99,8,2026-04-01 21:38:58.421075,DataLake
678,Rowlett Bikes,Rowlett,TX,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2016,549.99,18,2026-04-01 21:38:58.421075,DataLake
679,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,499.99,15,2026-04-01 21:38:58.421075,DataLake
680,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2016,599.99,27,2026-04-01 21:38:58.421075,DataLake
681,Rowlett Bikes,Rowlett,TX,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,2017,999.99,21,2026-04-01 21:38:58.421075,DataLake
682,Rowlett Bikes,Rowlett,TX,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2017,2499.99,20,2026-04-01 21:38:58.421075,DataLake
683,Rowlett Bikes,Rowlett,TX,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,2017,999.99,11,2026-04-01 21:38:58.421075,DataLake
684,Rowlett Bikes,Rowlett,TX,Surly Ice Cream Truck Frameset - 2017,Surly,Mountain Bikes,2017,999.99,23,2026-04-01 21:38:58.421075,DataLake
685,Rowlett Bikes,Rowlett,TX,Surly Wednesday - 2017,Surly,Mountain Bikes,2017,1632.99,10,2026-04-01 21:38:58.421075,DataLake
686,Rowlett Bikes,Rowlett,TX,Trek Farley Alloy Frameset - 2017,Trek,Mountain Bikes,2017,469.99,14,2026-04-01 21:38:58.421075,DataLake
687,Rowlett Bikes,Rowlett,TX,Surly Wednesday Frameset - 2017,Surly,Mountain Bikes,2017,469.99,14,2026-04-01 21:38:58.421075,DataLake
688,Rowlett Bikes,Rowlett,TX,Trek Session DH 27.5 Carbon Frameset - 2017,Trek,Mountain Bikes,2017,469.99,6,2026-04-01 21:38:58.421075,DataLake
689,Rowlett Bikes,Rowlett,TX,Sun Bicycles Spider 3i - 2017,Sun Bicycles,Mountain Bikes,2017,832.99,3,2026-04-01 21:38:58.421075,DataLake
690,Rowlett Bikes,Rowlett,TX,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2017,832.99,28,2026-04-01 21:38:58.421075,DataLake
691,Rowlett Bikes,Rowlett,TX,Haro Flightline One ST - 2017,Haro,Mountain Bikes,2017,379.99,30,2026-04-01 21:38:58.421075,DataLake
692,Rowlett Bikes,Rowlett,TX,Haro Flightline Two 26 Plus - 2017,Haro,Mountain Bikes,2017,549.99,23,2026-04-01 21:38:58.421075,DataLake
693,Rowlett Bikes,Rowlett,TX,Trek Stache 5 - 2017,Trek,Mountain Bikes,2017,1499.99,22,2026-04-01 21:38:58.421075,DataLake
694,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,2017,4999.99,2,2026-04-01 21:38:58.421075,DataLake
695,Rowlett Bikes,Rowlett,TX,Haro Shift R3 - 2017,Haro,Mountain Bikes,2017,1469.99,25,2026-04-01 21:38:58.421075,DataLake
696,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 5 27.5 Plus - 2017,Trek,Mountain Bikes,2017,2299.99,9,2026-04-01 21:38:58.421075,DataLake
697,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek,Mountain Bikes,2017,5299.99,26,2026-04-01 21:38:58.421075,DataLake
698,Rowlett Bikes,Rowlett,TX,Haro SR 1.1 - 2017,Haro,Mountain Bikes,2017,539.99,26,2026-04-01 21:38:58.421075,DataLake
699,Rowlett Bikes,Rowlett,TX,Haro SR 1.2 - 2017,Haro,Mountain Bikes,2017,869.99,1,2026-04-01 21:38:58.421075,DataLake
700,Rowlett Bikes,Rowlett,TX,Haro SR 1.3 - 2017,Haro,Mountain Bikes,2017,1409.99,16,2026-04-01 21:38:58.421075,DataLake
701,Rowlett Bikes,Rowlett,TX,Trek Remedy 9.8 - 2017,Trek,Mountain Bikes,2017,5299.99,14,2026-04-01 21:38:58.421075,DataLake
702,Rowlett Bikes,Rowlett,TX,Trek Emonda S 4 - 2017,Trek,Road Bikes,2017,1499.99,2,2026-04-01 21:38:58.421075,DataLake
703,Rowlett Bikes,Rowlett,TX,Trek Domane SL 6 - 2017,Trek,Road Bikes,2017,3499.99,4,2026-04-01 21:38:58.421075,DataLake
704,Rowlett Bikes,Rowlett,TX,Trek Silque SLR 7 Women's - 2017,Trek,Road Bikes,2017,5999.99,25,2026-04-01 21:38:58.421075,DataLake
705,Rowlett Bikes,Rowlett,TX,Trek Silque SLR 8 Women's - 2017,Trek,Road Bikes,2017,6499.99,2,2026-04-01 21:38:58.421075,DataLake
706,Rowlett Bikes,Rowlett,TX,Surly Steamroller - 2017,Surly,Road Bikes,2017,875.99,8,2026-04-01 21:38:58.421075,DataLake
707,Rowlett Bikes,Rowlett,TX,Surly Ogre Frameset - 2017,Surly,Road Bikes,2017,749.99,6,2026-04-01 21:38:58.421075,DataLake
708,Rowlett Bikes,Rowlett,TX,Trek Domane SL Disc Frameset - 2017,Trek,Road Bikes,2017,3199.99,13,2026-04-01 21:38:58.421075,DataLake
709,Rowlett Bikes,Rowlett,TX,Trek Domane S 6 - 2017,Trek,Road Bikes,2017,2699.99,5,2026-04-01 21:38:58.421075,DataLake
710,Rowlett Bikes,Rowlett,TX,Trek Domane SLR 6 Disc - 2017,Trek,Road Bikes,2017,5499.99,19,2026-04-01 21:38:58.421075,DataLake
711,Rowlett Bikes,Rowlett,TX,Trek Emonda S 5 - 2017,Trek,Road Bikes,2017,1999.99,9,2026-04-01 21:38:58.421075,DataLake
712,Rowlett Bikes,Rowlett,TX,Trek Madone 9.2 - 2017,Trek,Road Bikes,2017,4999.99,27,2026-04-01 21:38:58.421075,DataLake
713,Rowlett Bikes,Rowlett,TX,Trek Domane S 5 Disc - 2017,Trek,Road Bikes,2017,2599.99,0,2026-04-01 21:38:58.421075,DataLake
714,Rowlett Bikes,Rowlett,TX,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,2017,1559.99,7,2026-04-01 21:38:58.421075,DataLake
715,Rowlett Bikes,Rowlett,TX,Trek Powerfly 8 FS Plus - 2017,Trek,Electric Bikes,2017,4999.99,28,2026-04-01 21:38:58.421075,DataLake
716,Rowlett Bikes,Rowlett,TX,Trek Boone 7 - 2017,Trek,Cyclocross Bicycles,2017,3499.99,4,2026-04-01 21:38:58.421075,DataLake
717,Rowlett Bikes,Rowlett,TX,Trek Boone Race Shop Limited - 2017,Trek,Cyclocross Bicycles,2017,3499.99,8,2026-04-01 21:38:58.421075,DataLake
718,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,2017,489.99,22,2026-04-01 21:38:58.421075,DataLake
719,Rowlett Bikes,Rowlett,TX,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2017,346.99,1,2026-04-01 21:38:58.421075,DataLake
720,Rowlett Bikes,Rowlett,TX,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,2017,250.99,3,2026-04-01 21:38:58.421075,DataLake
721,Rowlett Bikes,Rowlett,TX,Sun Bicycles Revolutions 24 - Girl's - 2017,Sun Bicycles,Cruisers Bicycles,2017,250.99,6,2026-04-01 21:38:58.421075,DataLake
722,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,2017,449.99,18,2026-04-01 21:38:58.421075,DataLake
723,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,416.99,29,2026-04-01 21:38:58.421075,DataLake
724,Rowlett Bikes,Rowlett,TX,Electra Amsterdam Original 3i - 2015/2017,Electra,Cruisers Bicycles,2017,659.99,2,2026-04-01 21:38:58.421075,DataLake
725,Rowlett Bikes,Rowlett,TX,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,2017,416.99,13,2026-04-01 21:38:58.421075,DataLake
726,Rowlett Bikes,Rowlett,TX,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,619.99,6,2026-04-01 21:38:58.421075,DataLake
727,Rowlett Bikes,Rowlett,TX,Sun Bicycles Brickell Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,749.99,3,2026-04-01 21:38:58.421075,DataLake
728,Rowlett Bikes,Rowlett,TX,Electra Cruiser Lux 1 - 2017,Electra,Cruisers Bicycles,2017,439.99,17,2026-04-01 21:38:58.421075,DataLake
729,Rowlett Bikes,Rowlett,TX,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Electra,Cruisers Bicycles,2017,599.99,29,2026-04-01 21:38:58.421075,DataLake
730,Rowlett Bikes,Rowlett,TX,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,2017,299.99,23,2026-04-01 21:38:58.421075,DataLake
731,Rowlett Bikes,Rowlett,TX,Electra Glam Punk 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,799.99,23,2026-04-01 21:38:58.421075,DataLake
732,Rowlett Bikes,Rowlett,TX,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,2017,647.99,19,2026-04-01 21:38:58.421075,DataLake
733,Rowlett Bikes,Rowlett,TX,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,2017,402.99,29,2026-04-01 21:38:58.421075,DataLake
734,Rowlett Bikes,Rowlett,TX,Sun Bicycles Brickell Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,2017,761.99,22,2026-04-01 21:38:58.421075,DataLake
735,Rowlett Bikes,Rowlett,TX,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,2017,1099.99,18,2026-04-01 21:38:58.421075,DataLake
736,Rowlett Bikes,Rowlett,TX,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,659.99,7,2026-04-01 21:38:58.421075,DataLake
737,Rowlett Bikes,Rowlett,TX,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,2017,149.99,23,2026-04-01 21:38:58.421075,DataLake
738,Rowlett Bikes,Rowlett,TX,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,2017,109.99,15,2026-04-01 21:38:58.421075,DataLake
739,Rowlett Bikes,Rowlett,TX,Haro Downtown 16 - 2017,Haro,Children Bicycles,2017,329.99,15,2026-04-01 21:38:58.421075,DataLake
740,Rowlett Bikes,Rowlett,TX,Trek Girl's Kickster - 2017,Trek,Children Bicycles,2017,149.99,27,2026-04-01 21:38:58.421075,DataLake
741,Rowlett Bikes,Rowlett,TX,Trek Precaliber 12 Boys - 2017,Trek,Children Bicycles,2017,189.99,16,2026-04-01 21:38:58.421075,DataLake
742,Rowlett Bikes,Rowlett,TX,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,2017,189.99,28,2026-04-01 21:38:58.421075,DataLake
743,Rowlett Bikes,Rowlett,TX,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,2017,209.99,22,2026-04-01 21:38:58.421075,DataLake
744,Rowlett Bikes,Rowlett,TX,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,2017,209.99,9,2026-04-01 21:38:58.421075,DataLake
745,Rowlett Bikes,Rowlett,TX,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,2017,349.99,8,2026-04-01 21:38:58.421075,DataLake
746,Rowlett Bikes,Rowlett,TX,Haro Shredder 20 - 2017,Haro,Children Bicycles,2017,209.99,28,2026-04-01 21:38:58.421075,DataLake
747,Rowlett Bikes,Rowlett,TX,Haro Shredder 20 - 2017,Haro,Children Bicycles,2017,209.99,28,2026-04-01 21:38:58.421075,DataLake
748,Rowlett Bikes,Rowlett,TX,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2017,209.99,18,2026-04-01 21:38:58.421075,DataLake
749,Rowlett Bikes,Rowlett,TX,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2017,209.99,18,2026-04-01 21:38:58.421075,DataLake
750,Rowlett Bikes,Rowlett,TX,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,2017,249.99,15,2026-04-01 21:38:58.421075,DataLake
751,Rowlett Bikes,Rowlett,TX,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,2017,249.99,15,2026-04-01 21:38:58.421075,DataLake
752,Rowlett Bikes,Rowlett,TX,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,2017,299.99,14,2026-04-01 21:38:58.421075,DataLake
753,Rowlett Bikes,Rowlett,TX,Electra Moto 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,349.99,1,2026-04-01 21:38:58.421075,DataLake
754,Rowlett Bikes,Rowlett,TX,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,349.99,28,2026-04-01 21:38:58.421075,DataLake
755,Rowlett Bikes,Rowlett,TX,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,489.99,5,2026-04-01 21:38:58.421075,DataLake
756,Rowlett Bikes,Rowlett,TX,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,299.99,19,2026-04-01 21:38:58.421075,DataLake
757,Rowlett Bikes,Rowlett,TX,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,489.99,28,2026-04-01 21:38:58.421075,DataLake
758,Rowlett Bikes,Rowlett,TX,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,339.99,17,2026-04-01 21:38:58.421075,DataLake
759,Rowlett Bikes,Rowlett,TX,Electra Townie Original 7D - 2017,Electra,Comfort Bicycles,2017,489.99,22,2026-04-01 21:38:58.421075,DataLake
760,Rowlett Bikes,Rowlett,TX,Sun Bicycles Streamway 3 - 2017,Sun Bicycles,Comfort Bicycles,2017,551.99,10,2026-04-01 21:38:58.421075,DataLake
761,Rowlett Bikes,Rowlett,TX,Sun Bicycles Streamway - 2017,Sun Bicycles,Comfort Bicycles,2017,481.99,22,2026-04-01 21:38:58.421075,DataLake
762,Rowlett Bikes,Rowlett,TX,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,533.99,1,2026-04-01 21:38:58.421075,DataLake
763,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Comfort Bicycles,2017,449.99,1,2026-04-01 21:38:58.421075,DataLake
764,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,416.99,11,2026-04-01 21:38:58.421075,DataLake
765,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,449.99,23,2026-04-01 21:38:58.421075,DataLake
766,Rowlett Bikes,Rowlett,TX,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,416.99,24,2026-04-01 21:38:58.421075,DataLake
767,Rowlett Bikes,Rowlett,TX,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,470.99,11,2026-04-01 21:38:58.421075,DataLake
768,Rowlett Bikes,Rowlett,TX,Sun Bicycles Drifter 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,470.99,29,2026-04-01 21:38:58.421075,DataLake
769,Rowlett Bikes,Rowlett,TX,Trek 820 - 2018,Trek,Mountain Bikes,2018,379.99,24,2026-04-01 21:38:58.421075,DataLake
770,Rowlett Bikes,Rowlett,TX,Trek Marlin 5 - 2018,Trek,Mountain Bikes,2018,489.99,23,2026-04-01 21:38:58.421075,DataLake
771,Rowlett Bikes,Rowlett,TX,Trek Marlin 6 - 2018,Trek,Mountain Bikes,2018,579.99,12,2026-04-01 21:38:58.421075,DataLake
772,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 8 29 - 2018,Trek,Mountain Bikes,2018,3199.99,25,2026-04-01 21:38:58.421075,DataLake
773,Rowlett Bikes,Rowlett,TX,Trek Marlin 7 - 2017/2018,Trek,Mountain Bikes,2018,749.99,30,2026-04-01 21:38:58.421075,DataLake
774,Rowlett Bikes,Rowlett,TX,Trek Ticket S Frame - 2018,Trek,Mountain Bikes,2018,1469.99,23,2026-04-01 21:38:58.421075,DataLake
775,Rowlett Bikes,Rowlett,TX,Trek X-Caliber 8 - 2018,Trek,Mountain Bikes,2018,999.99,9,2026-04-01 21:38:58.421075,DataLake
776,Rowlett Bikes,Rowlett,TX,Trek Kids' Neko - 2018,Trek,Mountain Bikes,2018,469.99,29,2026-04-01 21:38:58.421075,DataLake
777,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 7 29 - 2018,Trek,Mountain Bikes,2018,2499.99,25,2026-04-01 21:38:58.421075,DataLake
778,Rowlett Bikes,Rowlett,TX,Surly Krampus Frameset - 2018,Surly,Mountain Bikes,2018,2499.99,4,2026-04-01 21:38:58.421075,DataLake
779,Rowlett Bikes,Rowlett,TX,Surly Troll Frameset - 2018,Surly,Mountain Bikes,2018,2499.99,8,2026-04-01 21:38:58.421075,DataLake
780,Rowlett Bikes,Rowlett,TX,Trek Farley Carbon Frameset - 2018,Trek,Mountain Bikes,2018,999.99,15,2026-04-01 21:38:58.421075,DataLake
781,Rowlett Bikes,Rowlett,TX,Surly Krampus - 2018,Surly,Mountain Bikes,2018,1499.0,11,2026-04-01 21:38:58.421075,DataLake
782,Rowlett Bikes,Rowlett,TX,Trek Kids' Dual Sport - 2018,Trek,Mountain Bikes,2018,469.99,2,2026-04-01 21:38:58.421075,DataLake
783,Rowlett Bikes,Rowlett,TX,Surly Big Fat Dummy Frameset - 2018,Surly,Mountain Bikes,2018,469.99,5,2026-04-01 21:38:58.421075,DataLake
784,Rowlett Bikes,Rowlett,TX,Surly Pack Rat Frameset - 2018,Surly,Mountain Bikes,2018,469.99,4,2026-04-01 21:38:58.421075,DataLake
785,Rowlett Bikes,Rowlett,TX,Surly ECR 27.5 - 2018,Surly,Mountain Bikes,2018,1899.0,20,2026-04-01 21:38:58.421075,DataLake
786,Rowlett Bikes,Rowlett,TX,Trek X-Caliber 7 - 2018,Trek,Mountain Bikes,2018,919.99,10,2026-04-01 21:38:58.421075,DataLake
787,Rowlett Bikes,Rowlett,TX,Trek Stache Carbon Frameset - 2018,Trek,Mountain Bikes,2018,919.99,20,2026-04-01 21:38:58.421075,DataLake
788,Rowlett Bikes,Rowlett,TX,Heller Bloodhound Trail - 2018,Heller,Mountain Bikes,2018,2599.0,23,2026-04-01 21:38:58.421075,DataLake
789,Rowlett Bikes,Rowlett,TX,Trek Procal AL Frameset - 2018,Trek,Mountain Bikes,2018,1499.99,16,2026-04-01 21:38:58.421075,DataLake
790,Rowlett Bikes,Rowlett,TX,Trek Procaliber Frameset - 2018,Trek,Mountain Bikes,2018,1499.99,16,2026-04-01 21:38:58.421075,DataLake
791,Rowlett Bikes,Rowlett,TX,Trek Remedy 27.5 C Frameset - 2018,Trek,Mountain Bikes,2018,1499.99,17,2026-04-01 21:38:58.421075,DataLake
792,Rowlett Bikes,Rowlett,TX,Trek X-Caliber Frameset - 2018,Trek,Mountain Bikes,2018,1499.99,15,2026-04-01 21:38:58.421075,DataLake
793,Rowlett Bikes,Rowlett,TX,Trek Procaliber 6 - 2018,Trek,Mountain Bikes,2018,1799.99,4,2026-04-01 21:38:58.421075,DataLake
794,Rowlett Bikes,Rowlett,TX,Heller Shagamaw GX1 - 2018,Heller,Mountain Bikes,2018,2599.0,17,2026-04-01 21:38:58.421075,DataLake
795,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 5 Plus - 2018,Trek,Mountain Bikes,2018,2249.99,17,2026-04-01 21:38:58.421075,DataLake
796,Rowlett Bikes,Rowlett,TX,Trek Remedy 7 27.5 - 2018,Trek,Mountain Bikes,2018,2999.99,21,2026-04-01 21:38:58.421075,DataLake
797,Rowlett Bikes,Rowlett,TX,Trek Remedy 9.8 27.5 - 2018,Trek,Mountain Bikes,2018,4999.99,3,2026-04-01 21:38:58.421075,DataLake
798,Rowlett Bikes,Rowlett,TX,Trek Stache 5 - 2018,Trek,Mountain Bikes,2018,1599.99,4,2026-04-01 21:38:58.421075,DataLake
799,Rowlett Bikes,Rowlett,TX,Trek Fuel EX 8 29 XT - 2018,Trek,Mountain Bikes,2018,3199.99,29,2026-04-01 21:38:58.421075,DataLake
800,Rowlett Bikes,Rowlett,TX,Trek Domane ALR 3 - 2018,Trek,Road Bikes,2018,1099.99,9,2026-04-01 21:38:58.421075,DataLake
801,Rowlett Bikes,Rowlett,TX,Trek Domane ALR 4 Disc - 2018,Trek,Road Bikes,2018,1549.99,9,2026-04-01 21:38:58.421075,DataLake
802,Rowlett Bikes,Rowlett,TX,Trek Domane ALR 5 Disc - 2018,Trek,Road Bikes,2018,1799.99,11,2026-04-01 21:38:58.421075,DataLake
803,Rowlett Bikes,Rowlett,TX,Trek Domane SLR 6 - 2018,Trek,Road Bikes,2018,4999.99,9,2026-04-01 21:38:58.421075,DataLake
804,Rowlett Bikes,Rowlett,TX,Trek Domane ALR 5 Gravel - 2018,Trek,Road Bikes,2018,1799.99,3,2026-04-01 21:38:58.421075,DataLake
